LicenseNumber,EntityName,DBA,BusinessLocation,City,State,ZipCode,BusinessPhone,OriginalIssueDate,ExpirationDate,LicenseType,LicenseSub-Type,BusinessDescription,PrimaryJurisdiction,CityofHenderson,CityofLasVegas,CityofNorthLasVegas,ClarkCounty,BillingAddress1,BillingAddress2,BillingCity,BillingState/Province,BillingZipCode
2013301905,Laboratory Corporation of America,Laboratory Corporation of America,2865 Siena Heights Dr,Henderson,Nevada,89052,(702) 258-9915,06/25/2013,10/31/2026,Gross Revenue,Laboratories,"PATIENT SERVICE CENTER FOR CLINICAL LABORATORY SPECIMEN COLLECTION ONLY - BLOOD DRAWS, UNIRNE COLLECTIONS, PHLEBOTOMIST CERTIFIED.",City of Henderson,Yes,No,No,No,2865 Siena Heights Dr,131,Henderson,NV,89052
2015301300,PMG CONSULTING LLC,PMG CONSULTING LLC,2534 VERA CRUZ CIR,HENDERSON,Nevada,89074,,05/07/2015,10/31/2026,Management/Marketing/Consulting,Management/Marketing/Consulting,MANAGEMENT/MARKETING/CONSULTING- consulting 100%,City of Henderson,Yes,No,No,No,2534 VERA CRUZ CIRCLE,,HENDERSON,NV,89074
2015301348,Saturna Trust Company,Saturna Trust Company,2920 N Green Valley Pkwy,Henderson,Nevada,89014,,05/12/2015,10/31/2026,"Banks, Savings and Loan, Thrift, Trust Company","Banks, Savings and Loan, Thrift, Trust Company","BANKS, SAVINGS AND LOANS, THRIFTS, TRUST - Saturna Trust Company offers a variety of flexible, low-cost administration and trust services.",City of Henderson,Yes,No,No,No,2920 N Green Valley Pkwy,814,Henderson,NV,89014
2013303112,HNJ Henderson Inc.,Hot N Juicy Crawfish,9560 S Eastern Ave,Las Vegas,Nevada,89123,,11/06/2013,10/31/2026,Gross Revenue,Restaurant/Food Service,RESTAURANT/FOOD SERVICE - SEAFOOD RESTAURANT SERVING BEER/WINE,City of Henderson,Yes,No,No,No,4825 MAGNA CARTA BLVD,,GRAND PRAIRIE,TX,75052
2013303217,A Natural Cleaning Company LLC,A Natural Cleaning Company LLC,368 Viewmont Dr,Henderson,Nevada,89015,,11/14/2013,10/31/2026,Property Maintenance,Cleaning Services,The business is residential and commercial cleaning with natural products.,City of Henderson,Yes,No,No,No,368 Viewmont Dr,,Henderson,NV,89015
2014303459,Red Lobster Hospitality LLC,Red Lobster #6257,570 Marks St,Henderson,Nevada,89014,(407) 734-9652,12/03/2014,10/31/2026,Gross Revenue,Restaurant/Food Service,Full service Seafood Restaurant,City of Henderson,Yes,No,No,No,450 S. Orange Ave,800,Orlando,FL,32801
2014303102,"LTF Club Operations Company, Inc.",Life Time Athletic,121 Carnegie St,Henderson,Nevada,89074,,10/29/2014,10/31/2026,Gross Revenue,Fitness/Health Studios,"Full service health club including group fitness, cardiovascular, weight training, cycling, basketball, swimming, rock climbing",City of Henderson,Yes,No,No,No,2902 Corporate Pl,,Chanhassen,MN,55317
2015301190,Jose Juan Bravo,Bravo Detailing,11 Brown St,Henderson,Nevada,89015,,04/29/2015,10/31/2026,Gross Revenue,Automotive,Mobile car wash to commercial and residential customers,City of Henderson,Yes,No,No,No,11 Brown St,,Henderson,NV,
2014301391,"Aladdin Bail NV, Inc.",Aladdin Bail Bonds,324 S 3rd St,Las Vegas,Nevada,89101,,05/06/2014,10/31/2026,Bail Bond Broker,Bail Bond Broker,BAIL BOND BROKER,City of Henderson,Yes,No,No,No,1000 Aviara Pkwy Ste 300,,Carlsbad,CA,92011
2014301243,T & M SAHOO LLC,"CAMP BOW WOW HENDERSON, NV",910 Wigwam Pkwy,Henderson,Nevada,89014,,04/23/2014,10/31/2026,Gross Revenue,Animal Establishment,"DOG DAYCARE, DOG BOARDING, DOG GROOMING, AND SALE OF RETAIL ITEMS RELATED TO DOGS. FUTURE LINES OF SERVICE INCLUDE DOG BEHAVIOR TRAINING AND AT-HOME CARE FOR DOGS AND OTHER PETS",City of Henderson,Yes,No,No,No,910 WIGWAM PKWY,STE 110,HENDERSON,NV,89014
2017306084,V UNIFORMS LLC,Vegas Body Armor Services,1910 Towering Pines St,Las Vegas,Nevada,89135,(702) 465-9109,11/07/2017,10/31/2026,Inter-Jurisdictional Business,Inter-Jurisdictional Business,"Retail Sales of Law Enforcement Body Armor, Uniforms and Equipment.",City of Henderson,Yes,No,No,No,1910 Towering Pines St,,Las Vegas,NV,89135
2017306092,Florentino Martinez,Martinez Pool Services,1358 Minuet St,Henderson,Nevada,89052,(702) 250-3376,10/10/2017,10/31/2026,Property Maintenance,Pool and Spa Maintenance,Pool Maintenance and Cleaning,City of Henderson,Yes,No,No,No,4016 Sunrise Ave,,Las Vegas,NV,89110
2017306037,CMP Agency LLC,"The Piccirillo Agency, LLC",2510 Saint Rose Pkwy,Henderson,Nevada,89074,(702) 263-9700,10/05/2017,10/31/2026,Insurance Agency or Adjusting Firm,Insurance Agency or Adjusting Firm,"Allstate insurance agency that sells and services auto, home, commercial, and life insurance products.",City of Henderson,Yes,No,No,No,10005 Rancho Destino Road,,Las Vegas,NV,89183
2017306079,Rafael Pelcastre,Green Nation Lands-Caping,4650 E Carey Ave,Las Vegas,Nevada,89115,,10/09/2017,10/31/2026,Property Maintenance,Gardening/Lawn Maintenance,"Installing paver, turf, real grass, plants, trees, retaining walls, cement, decorative rock, irrigation and pipe drainage for back and front yards.",City of Henderson,Yes,No,No,No,4650 E Carey Ave,182,Las Vegas,NV,89115
2014302971,"HDOS Acquisition, LLC",Hot Dog On A Stick,1300 W Sunset Rd,Henderson,Nevada,89014,,10/20/2014,10/31/2026,Gross Revenue,Restaurant/Food Service,RESTAURANT/FOOD SERVICE - limited service restaurant,City of Henderson,Yes,No,No,No,9720 Wilshire Blvd,500,Beverly Hills,CA,90212
2018309273,Viable Research Management L.L.C.,Alas Science Clinical Research,2920 N Green Valley Pkwy,Henderson,Nevada,89014,,11/05/2018,10/31/2026,Medical Office,Medical Office,VIABLE RESEARCH - ACADEMIC BASED CLINICAL RESEARCH. NO SALES OR PURCHASES.  WE CONDUCT FAMILY MEDICINE TRIALS SPONSORED BY THE FDA.,City of Henderson,Yes,No,No,No,2920 N Green Valley Pkwy,800,Henderson,NV,89014
2018309201,"Transportation Commodities, Inc.",TCI Transportation,517 Eastgate Rd,Henderson,Nevada,89011,(702) 452-6909,10/25/2018,10/31/2026,Gross Revenue,Automotive,Transportation services including freight transportation.,City of Henderson,Yes,No,No,No,4950 Triggs St,,Commerce,CA,90022
2018309071,Aquatic Life LLC,Aquatic Life LLC,8610 S Maryland Pkwy,Las Vegas,Nevada,89123,,10/11/2018,10/31/2026,Inter-Jurisdictional Business,Inter-Jurisdictional Business,Water safety and lessons for children with autism. Lifeguard training certification.,City of Henderson,Yes,No,No,No,8610 S Maryland Pkwy,STE 1011,Las Vegas,NV,89123
2018309005,"LZB Retail, Inc.",La-Z-Boy Furniture Galleries,631 Mall Ring Cir,Henderson,Nevada,89014,(702) 434-2616,10/10/2018,10/31/2026,Gross Revenue,Retail Product Sales,Retail sales of upholstered furniture and accessories,City of Henderson,Yes,No,No,No,One La-Z-Boy Dr,,Monroe,MI,48162
2017306232,"Gregory P. Brown, M.D., Prof. Corp.","Gregory P. Brown, M.D., Prof. Corp.",1489 W Warm Springs Rd,Henderson,Nevada,89014,(702) 232-3256,10/31/2017,10/31/2026,Medical Office,Medical Office,"Psychiatric Office: evaluate and treat patients with psychotherapy and psychopharmacology, and medico legal evaluations.",City of Henderson,Yes,No,No,No,5120 W Tennis Ct,,Las Vegas,NV,89120
2007301959,"Edward D. Jones & Co., L.P.",Edward D. Jones & Co Limited Partnership,12211 S Eastern Ave,Henderson,Nevada,89052,(702) 558-7057,05/14/2007,10/31/2026,"Commodities, Securities, or Mutual Funds","Commodities, Securities, or Mutual Funds",Stock broker / dealer.,City of Henderson,Yes,No,No,No,PO Box 66719,,St Louis,MO,63166
2007304338,Boyd Shared Services Inc,Boy Linen & Uniform Services,2000 Moser Dr,Henderson,Nevada,89011,,10/23/2007,10/31/2026,"Warehouse, Storage or Self-Storage","Warehouse, Storage or Self-Storage",Cleaning and processing of soiled room/food/beverage linens and uniforms for Boyd Gaming Corporation.,City of Henderson,Yes,No,No,No,6465 S Rainbow Blvd,,Las Vegas,NV,89118
2007304256,"Golden - PT's Pub Anthem 38, LLC",PT's Gold,2890 Bicentennial Pkwy,Henderson,Nevada,89044,,10/18/2007,10/31/2026,Gross Revenue,Restaurant/Food Service,Restaurant/Food Service,City of Henderson,Yes,No,No,No,6595 S Jones Blvd,,Las Vegas,NV,89118
2008304072,Big Sky Computers LLC,Big Sky Computers,600 W Sunset Rd,Henderson,Nevada,89011,,11/10/2008,10/31/2026,Gross Revenue,Computer and Electronic Sales/Service,Computer repair and sales of new computer equipment,City of Henderson,Yes,No,No,No,600 W Sunset Rd,103,Henderson,NV,89011
2008304026,"MATT COATSWORTH Research and Consulting, LLC","MATT COATSWORTH Research and Consulting, LLC",3055 Paseo Mountain Ave,Henderson,Nevada,89052,,11/05/2008,10/31/2026,Management/Marketing/Consulting,Management/Marketing/Consulting,Medical technology development and research consulting,City of Henderson,Yes,No,No,No,3055 Paseo Mountain Ave,,Henderson,NV,89052
2002303619,The Dance Zone LLC,The Dance Zone,11221 S Eastern Ave,Henderson,Nevada,89052,,08/22/2002,10/31/2026,Gross Revenue,Personal Services,Dance School,City of Henderson,Yes,No,No,No,11221 S Eastern Ave,100,Henderson,NV,89052
2004305112,Liquid The Salon LTD.,Liquid The Salon,10890 S Eastern Ave,Henderson,Nevada,89052,,11/15/2004,10/31/2026,Gross Revenue,Beauty/Cosmetic Supplies,"Hair Services, Cuts, Colors, And Perms",City of Henderson,Yes,No,No,No,10890 S Eastern Ave,102,Henderson,NV,89052
2004304822,Vadatech Incorporated,Vadatech Incorporated,198 N Gibson Rd,Henderson,Nevada,89014,,10/21/2004,10/31/2026,Gross Revenue,Computer and Electronic Sales/Service,MISCELLANEOUS - BOARD LEVEL TECHNOLOGY COMPANY FOCUSED ON TELCOM AND DEFENSE ELECTRONICS.  PRODUCTS ARE SHIPPED.,City of Henderson,Yes,No,No,No,198 N GIBSON RD,,HENDERSON,NV,89014
2017300607,"DNP Beauty Solutions, LLC",INails and Spa,43 S Stephanie St,Henderson,Nevada,89012,,02/28/2017,10/31/2026,Barbershops and Cosmetology Establishment,Barbershops and Cosmetology Establishment,Nail Salon,City of Henderson,Yes,No,No,No,43 S Stephanie St,130,Henderson,NV,89012
2017304629,Katherine Disney-Fairchild,"Kathy Disney-Fairchild, MFT",1080 Wigwam Pkwy,Henderson,Nevada,89074,,05/04/2017,10/31/2026,"Social Work, Behavioral Therapy Business","Social Work, Behavioral Therapy Business","Provide therapy to individuals, couples and families.",City of Henderson,Yes,No,No,No,1080 Wigwam Pkwy,,Henderson,NV,89074
2017304518,Moxie Pest Control (Las Vegas) LLC,Moxie Pest Control,5329 Cameron St,Las Vegas,Nevada,89118,,04/03/2017,10/31/2026,Property Maintenance,Pest Control,Residential and commercial pest control,City of Henderson,Yes,No,No,No,5329 Cameron St,106,Las Vegas,NV,89118
2017304526,"Engle, Christopher",CE Brazilian Jiu Jitsu,2871 N GREEN VALLEY PKWY,HENDERSON,Nevada,89014,(702) 378-0899,04/06/2017,10/31/2026,Gross Revenue,Miscellaneous,Martial arts instructor/business. Brazilian Jiu jitsu instructor. Teach Brazilian jiujitsu techniques to classes of students.,City of Henderson,Yes,No,No,No,2871 N GREEN VALLEY PKWY,,HENDERSON,NV,89014
2018307410,Aguayo Bail Bonds LLC,Aguayo Bail Bonds LLC,1700 Western Ave,Las Vegas,Nevada,89102,,04/03/2018,10/31/2026,Bail Bond Broker,Bail Bond Broker,Bail Bonds,City of Henderson,Yes,No,No,No,1700 Western Ave,D,Las Vegas,NV,89102
2018307655,Opulent Investment Group LLC,MD Healing Circles,1748 W Horizon Ridge Pkwy,Henderson,Nevada,89012,,04/30/2018,10/31/2026,Gross Revenue,Personal Services,"Located inside FABITO ANESTHESIA & PAIN SPECIALISTS - Wellness center: Dr Daniel F Fabitio MD is a license physician in Nevada that will offer energertic healing, essential oils.",City of Henderson,Yes,No,No,No,1748 W Horizon Ridge Pkwy,,Henderson,NV,89012
2018307756,Lea Engle,"Lea Engle, MFT",10120 S Eastern Ave,Henderson,Nevada,89052,(702) 741-0571,05/10/2018,10/31/2026,"Social Work, Behavioral Therapy Business","Social Work, Behavioral Therapy Business","Providing licensed psychotherapy services in a private practice setting, including therapy for adolescents, adults, couples and families.",City of Henderson,Yes,No,No,No,10120 S Eastern Ave,209,Henderson,NV,89052
2018307607,"ARP, LLC",Annie's Events,272 Windsong Echo Dr,Henderson,Nevada,89012,,04/24/2018,10/31/2026,Gross Revenue,Event Planning,Professional event planning and catering services to include food catering. Planning of off-site special events from home office. Renting a commercial kitchen from time to time when food is involved.,City of Henderson,Yes,No,No,No,PO Box 777644,,Henderson,NV,89077
2018307562,"Kim Godby, Equine-Assisted Therapy LLC",Hold Your Horses,939 Santa Ynez Ave,Henderson,Nevada,89002,,04/18/2018,10/31/2026,Gross Revenue,Miscellaneous,"Horsemanship 101/Riding Lessons, Therapeutic Riding, Horse Powered Learning, Horse Discovery, Home School Educational Groups, Equine Assisted Coaching",City of Henderson,Yes,No,No,No,939 Santa Ynez Ave,,Henderson,NV,89002
2018308745,"HENDERSON INTERNATIONAL, LLC","Henderson International, LLC",1165 Sandy Ridge Ave,Henderson,Nevada,89052,,09/05/2018,10/31/2026,Schools,Schools,PreK-12th grade private school,City of Henderson,Yes,No,No,No,1165 SANDY RIDGE AVE,,HENDERSON,NV,89052
2018308668,Brandy Jean Knapp,Corner of Heaven & Earth Healing Center,170 S Green Valley Pkwy,Henderson,Nevada,89012,,08/23/2018,10/31/2026,Gross Revenue,Personal Services,Reiki & Shamanic Healing,City of Henderson,Yes,No,No,No,674 Penshaw Bridge Ave,,Las Vegas,NV,89178
2019310569,Michael Joseph Talafus,Talafus Real Estate Brokerage,11500 S Eastern Ave,Henderson,Nevada,89052,,04/02/2019,10/31/2026,Real Estate Business,Real Estate Business,Real Estate Brokerage,City of Henderson,Yes,No,No,No,2905 Suzette CT,,Henderson,NV,89044
2019310745,Quick Funding LLC,Quick Funding LLC,2831 St Rose Pkwy,Henderson,Nevada,89052,(702) 523-5676,04/22/2019,10/31/2026,Gross Revenue,Miscellaneous,"Equipment Rental - The purpose of the business Office equipment, computer, monitors rental",City of Henderson,Yes,No,No,No,2831 St Rose Pkwy,200-240,Henderson,NV,89052
2019310721,SCHILLING NUTRITION LLC,SCHILLING NUTRITION LLC,2520 Saint Rose Pkwy,Henderson,Nevada,89074,,04/18/2019,10/31/2026,Management/Marketing/Consulting,Management/Marketing/Consulting,Nutrition counseling services provided by a registered dietitian.,City of Henderson,Yes,No,No,No,1168 Apollo Gardens ST,220,Henderson,NV,89052
2019310664,J & S ROGERS COMPANIES LLC,JKR WINDOWS,198 N 100 E,St George,Utah,84770,(435) 635-3588,04/10/2019,10/31/2026,Inter-Jurisdictional Business,Inter-Jurisdictional Business,"We are a sales organization that provides high performance windows to home owners. We market our products through phone sales, direct mail, social media marketing & word of mouth.",City of Henderson,Yes,No,No,No,912 W 1600 S,Bldg C Ste 102,St George,UT,84770
2019310684,KAS II INC.,KAS II INC.,2444 Chateau Napoleon Dr,Henderson,Nevada,89044,(312) 375-5911,04/30/2019,10/31/2026,Gross Revenue,Restaurant/Food Service,"What I do is buy meals in advance from restaurants that they sell me at a discount because I pay them in advance of the sales taking place. These advances are paid back as the daily sales occur either through a transfer of a portion of the daily sales by the client's credit card processor or via an ACH debit to their back account, This repayment method ends when the agreed upon amount for advance sales has been reached. Please let me know if you need anything further from me.",City of Henderson,Yes,No,No,No,2444 Chateau Napoleon Dr,,Henderson,NV,89044
2019310823,BEAR LABEL LLC,BEAR LABEL CONSULTING ENGINEERS,133 E Warm Springs Rd,Las Vegas,Nevada,89119,(702) 907-6720,04/23/2019,10/31/2026,Engineering Firm,Engineering Firm,Professional mechanical/electrical consulting engineering; developing Engineerred design drawings and reports all computer/internet based,City of Henderson,Yes,No,No,No,1912 ALTIVO DR,SUITE 102,HENDERSON,NV,89074
2019310826,Achieved Games LLC,Achieved Games LLC,2306 Thayer Ave,Henderson,Nevada,89074,,05/01/2019,10/31/2026,Gross Revenue,Miscellaneous,"Mobile Games, Video Game, and Mobile Application Development",City of Henderson,Yes,No,No,No,2306 Thayer Ave,,Henderson,NV,89074
2019310723,A. Hope Enterprise LLC,Supercuts,1138 W Sunset Rd,Henderson,Nevada,89014,,04/15/2019,10/31/2026,Gross Revenue,Personal Services,Supercuts - hair care products,City of Henderson,Yes,No,No,No,1138 W Sunset Rd,,Henderson,NV,89014
2020313723,KMR LLC,Latitude Property Management and Real Estate Services,1050 E Flamingo Rd,Las Vegas,Nevada,89119,,04/02/2020,10/31/2026,Real Estate Business,Real Estate Business,3rd Party Property Management - Multifamily and 55+ Independent Senior living,City of Henderson,Yes,No,No,No,1050 E Flamingo Rd,253,Las Vegae,NV,89119
2020313223,Vegaschamp Boxing LLC,Vegaschamp Boxing LLC,2252 Manosque Ln,Henderson,Nevada,89044,,01/30/2020,10/31/2026,Broker,Broker,ATHLETE MANAGEMENT - FINDING FIGHTS / SPONSORS FOR BOXERS,City of Henderson,Yes,No,No,No,2252 Manosque Ln,,Henderson,NV,89044
2020313338,"P3 Dental-Welebir, PC",Green Valley Dental Group,710 Coronado Center Dr,Henderson,Nevada,89052,(949) 408-4929,02/11/2020,10/31/2026,Dental Office,Dental Office,General and specialty dental services.,City of Henderson,Yes,No,No,No,675 Anton Blvd,500,Costa Mesa,CA,92626
2019311772,Gayoung Park,Vegas Hotdeal,2245 Via Cadoma,Henderson,Nevada,89052,,10/15/2019,10/31/2026,Broker,Broker,Merchandise broker. Connect buyers to sellers for fashion items through online. No inventory carried. No public access required. Office works only.,City of Henderson,Yes,No,No,No,2245 Via Cadoma,,Henderson,NV,89052
2021316340,Lisa A Gilbert,ResinistaLisa,1039 Kings View Ct,Henderson,Nevada,89002,,04/27/2021,10/31/2026,Gross Revenue,Miscellaneous,"Creating Handmade Home Decor items made with Epoxy Resin, Dried Flowers and Acrylic Paint including: Coasters, Cutting/Serving Boards, Trays, Cake Stands, Clock, Bookmarks, Keychains, Wall Art, etc.",City of Henderson,Yes,No,No,No,1039 KINGS VIEW CT,,HENDERSON,NV,89002
2021316292,"Orthopaedic Institute of Henderson, L.L.P.",OIH Physical Therapy,3041 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,04/22/2021,10/31/2026,Medical Office,Medical Office,OUTPATIENT ORTHOPEDIC PHYSICAL THERAPY TREATMENTS,City of Henderson,Yes,No,No,No,3041 W Horizon Ridge Pkwy,140,Henderson,NV,89052
2021316220,Loyalty Maintenance Services LLC,Loyalty Maintenance Services LLC,234 Navajo Dr,Henderson,Nevada,89015,,04/13/2021,10/31/2026,Property Maintenance,Handyman,"Assemble Furniture, clean gutters, Install flooring, tile, mount tv, paint doors & painting - general light repairs same for same. install customer supply items repair existing Fixture or install same for same only of scope allowed to do",City of Henderson,Yes,No,No,No,234 Navajo Dr,,Henderson,NV,89015
2021316160,"Vintage at Seven Hills, LP",Vintage at Seven Hills,845 SEVEN HILLS DR,HENDERSON,Nevada,89052,,04/08/2021,10/31/2026,Apartment House,Apartment House,Low Income Apartments,City of Henderson,Yes,No,No,No,369 SAN MIGUEL  AVE,STE 135,NEWPORT BEACH,CA,92660
2021315989,Barron's Solar Wash Company,Barron's Solar Wash Company,219 Winnsboro St,Henderson,Nevada,89074,(702) 538-5025,04/01/2021,10/31/2026,Property Maintenance,Window Cleaner,washing residential solar panels and windows. applying protective barriers around solar panels to prevent birds from nesting when needed.,City of Henderson,Yes,No,No,No,830 Shoreview Drive,,Henderson,NV,89002
2021317846,KCK SUBS LLC,Jersey Mikes Subs,2345 Via Inspirada,Henderson,Nevada,89044,,10/27/2021,10/31/2026,Gross Revenue,Restaurant/Food Service,Sub Sandwich Restaurant,City of Henderson,Yes,No,No,No,2345 Via Inspirada St,100 PMB 156,Henderson,NV,89044
